entity_id,brand_key,brand,product_key,product,variant,gtin,heat_shu,heat_basis,us_availability,evidence_url,price,price_currency,buy_url,in_stock,store_domain,first_observed_at,last_observed_at,names_version,matcher_version,prompt_version,sources,source_count,tiers,hotones_seasons,duplicate_candidate,duplicate_candidate_count,duplicate_of_candidates,corroboration,review_count,review_outlets,review_stance_mix,rules_version
sauce:hip-hop|honeyhill-gang,hip-hop,Hip Hop Hot Sauce,honeyhill-gang,Honeyhill Gang,,,,,retail_listing,https://puckerbuttpeppercompany.com/products/honeyhill-gang,8.00,USD,https://puckerbuttpeppercompany.com/products/honeyhill-gang,True,puckerbuttpeppercompany.com,2026-09-19T11:09:45.470554Z,2026-09-19T14:01:06.545048Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,shopify,1,2_longtail,,False,0,,single_source:shopify,0,,,v1
sauce:hip-hop|hype,hip-hop,Hip Hop Hot Sauce,hype,Hype Sauce,,,,,retail_listing,https://puckerbuttpeppercompany.com/products/hype-sauce,8.00,USD,https://puckerbuttpeppercompany.com/products/hype-sauce,True,puckerbuttpeppercompany.com,2026-09-19T11:09:45.470554Z,2026-09-19T14:01:06.545048Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,shopify,1,2_longtail,,False,0,,single_source:shopify,0,,,v1
sauce:hip-hop|king-rooster,hip-hop,Hip Hop Hot Sauce,king-rooster,King Rooster,,,,,retail_listing,https://puckerbuttpeppercompany.com/products/king-rooster,12.00,USD,https://puckerbuttpeppercompany.com/products/king-rooster,True,puckerbuttpeppercompany.com,2026-09-19T11:09:45.470554Z,2026-09-19T14:01:06.545048Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,shopify,1,2_longtail,,False,0,,single_source:shopify,0,,,v1
sauce:hip-hop|mamba-flame,hip-hop,Hip Hop Hot Sauce,mamba-flame,Mamba Flame,,,,,retail_listing,https://puckerbuttpeppercompany.com/products/mamba-flame,8.00,USD,https://puckerbuttpeppercompany.com/products/mamba-flame,True,puckerbuttpeppercompany.com,2026-09-19T11:09:45.470554Z,2026-09-19T14:01:06.545048Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,shopify,1,2_longtail,,False,0,,single_source:shopify,0,,,v1
sauce:hip-hop|pepper-x-enemy,hip-hop,Hip Hop Hot Sauce,pepper-x-enemy,Pepper X Enemy,,,,,retail_listing,https://puckerbuttpeppercompany.com/products/pepper-x-enemy,12.00,USD,https://puckerbuttpeppercompany.com/products/pepper-x-enemy,True,puckerbuttpeppercompany.com,2026-09-19T11:09:45.470554Z,2026-09-19T14:01:06.545048Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,shopify,1,2_longtail,,False,0,,single_source:shopify,0,,,v1
sauce:hip-hop|pepper-x-ray,hip-hop,Hip Hop Hot Sauce,pepper-x-ray,Pepper X Ray,,,,,retail_listing,https://puckerbuttpeppercompany.com/products/pepper-x-ray,12.00,USD,https://puckerbuttpeppercompany.com/products/pepper-x-ray,True,puckerbuttpeppercompany.com,2026-09-19T11:09:45.470554Z,2026-09-19T14:01:06.545048Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,shopify,1,2_longtail,,False,0,,single_source:shopify,0,,,v1
sauce:hip-hop|pepper-x-wing,hip-hop,Hip Hop Hot Sauce,pepper-x-wing,Pepper X Wing,,,,,retail_listing,https://puckerbuttpeppercompany.com/products/pepper-x-wing,12.00,USD,https://puckerbuttpeppercompany.com/products/pepper-x-wing,True,puckerbuttpeppercompany.com,2026-09-19T11:09:45.470554Z,2026-09-19T14:01:06.545048Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,shopify,1,2_longtail,,False,0,,single_source:shopify,0,,,v1
sauce:hip-hop|str8-bangin,hip-hop,Hip Hop Hot Sauce,str8-bangin,STR8 Bangin,,,,,retail_listing,https://puckerbuttpeppercompany.com/products/str8-bangin,12.00,USD,https://puckerbuttpeppercompany.com/products/str8-bangin,True,puckerbuttpeppercompany.com,2026-09-19T11:09:45.470554Z,2026-09-19T14:01:06.545048Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,shopify,1,2_longtail,,False,0,,single_source:shopify,0,,,v1
sauce:hip-hop|out-of-the-kitchen,hip-hop,Hip Hop Hot Sauce,out-of-the-kitchen,Out of the Kitchen,,,,,retail_listing,https://puckerbuttpeppercompany.com/products/straight-outta-the-kitchen,12.00,USD,https://puckerbuttpeppercompany.com/products/straight-outta-the-kitchen,True,puckerbuttpeppercompany.com,2026-09-19T11:09:45.470554Z,2026-09-19T14:01:06.545048Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,shopify,1,2_longtail,,False,0,,single_source:shopify,0,,,v1
sauce:hippeas|chickpea-puffs-conventional-non-gmo-sriracha,hippeas,Hippeas,chickpea-puffs-conventional-non-gmo-sriracha,"Chickpea Puffs, Conventional Non GMO, Sriracha",,00810122080039,,,retail_listing,http://world-en.openfoodfacts.org/product/0810122080039/chickpea-puffs-conventional-non-gmo-sriracha-hippeas,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:hippeas|organic-chickpea-puffs-sriracha-sunshine,hippeas,Hippeas,organic-chickpea-puffs-sriracha-sunshine,"Organic Chickpea Puffs, Sriracha Sunshine",,00850126007601,,,retail_listing,http://world-en.openfoodfacts.org/product/0850126007601/organic-chickpea-puffs-sriracha-sunshine-hippeas,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:hippeas|sriracha-sunrise-chickpea-puffs,hippeas,Hippeas,sriracha-sunrise-chickpea-puffs,Sriracha Sunrise Chickpea Puffs,,00810122080060,,,retail_listing,http://world-en.openfoodfacts.org/product/0810122080060/sriracha-sunrise-chickpea-puffs-hippeas,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:hive-house|hot-honey,hive-house,Hive House,hot-honey,Hot Honey,,00195893723409,,,retail_listing,http://world-en.openfoodfacts.org/product/0195893723409/hive-house-hot-honey,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,True,44,sauce:beetown|hot-honey|sauce:berryhill|hot-honey|sauce:bettergood|hot-honey|sauce:chef-ray-sheehan|hot-honey|sauce:clif-family|hot-honey,single_source:off,0,,,v1
sauce:hix|hix-sauces-buffalo-wing,hix,Hix Foods Inc.,hix-sauces-buffalo-wing,"Hix Sauces, Buffalo Wing Sauce",,00859325002219,,,retail_listing,http://world-en.openfoodfacts.org/product/0859325002219/hix-sauces-buffalo-wing-sauce-hix-foods-inc,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:hocean|fermented-chili-bean-curd-with-sesame-oil,hocean,Hocean Inc,fermented-chili-bean-curd-with-sesame-oil,Fermented Chili Bean Curd With Sesame Oil,,00045027168708,,,retail_listing,http://world-en.openfoodfacts.org/product/0045027168708/fermented-chili-bean-curd-with-sesame-oil-hocean-inc,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,True,1,sauce:restaurant-item|fermented-chili-bean-curd-with-sesame-oil,single_source:off,0,,,v1
sauce:hodo|chili-crisp-dip,hodo,Hodo,chili-crisp-dip,Chili Crisp Dip,,00850565007620,,,retail_listing,http://world-en.openfoodfacts.org/product/0850565007620/chili-crisp-dip-hodo,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:hodo|gochujang-lightly-fried-tofu,hodo,Hodo,gochujang-lightly-fried-tofu,Gochujang Lightly Fried Tofu,,00850565007859,,,retail_listing,http://world-en.openfoodfacts.org/product/0850565007859/gochujang-lightly-fried-tofu-hodo,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:hodo|lightly-fried-chili-crisp-tofu,hodo,Hodo,lightly-fried-chili-crisp-tofu,Lightly Fried Chili Crisp Tofu,,00850565007842,,,retail_listing,http://world-en.openfoodfacts.org/product/0850565007842/lightly-fried-chili-crisp-tofu-hodo,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:hodo|sambal-sweet-chili-dip,hodo,Hodo,sambal-sweet-chili-dip,Sambal Sweet Chili Dip,,00850565007637,,,retail_listing,http://world-en.openfoodfacts.org/product/0850565007637/sambal-sweet-chili-dip-hodo,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:hola|chamoy-rojo-salted-apricot,hola,Hola,chamoy-rojo-salted-apricot,"Chamoy Rojo, Salted Apricot",,06175022000575,,,retail_listing,http://world-en.openfoodfacts.org/product/6175022000575/chamoy-rojo-salted-apricot-hola,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:holmes-made|roasted-green-chile-salsa,holmes-made,Holmes Made,roasted-green-chile-salsa,Roasted Green Chile Salsa,,00856043005034,,,retail_listing,http://world-en.openfoodfacts.org/product/0856043005034/roasted-green-chile-salsa-holmes-made,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,True,1,sauce:kylito-s-salsa|roasted-green-chile-salsa,single_source:off,0,,,v1
sauce:holy-tshili|spicy-everything-dry-chili-crisp,holy-tshili,Holy Tshili,spicy-everything-dry-chili-crisp,Spicy Everything Dry Chili Crisp,,00196852393107,,,retail_listing,http://world-en.openfoodfacts.org/product/0196852393107/spicy-everything-dry-chili-crisp-holy-tshili,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:home-chef-meal-kits|creamy-harissa-chicken,home-chef-meal-kits,Home Chef Meal Kits,creamy-harissa-chicken,Creamy Harissa Chicken,,00840134305493,,,retail_listing,http://world-en.openfoodfacts.org/product/0840134305493/creamy-harissa-chicken-home-chef-meal-kits,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:homesweet-homegrown|hot,homesweet-homegrown,Homesweet Homegrown,hot,Hot Sauce,,00862137000021,,,retail_listing,http://world-en.openfoodfacts.org/product/0862137000021/hot-sauce-homesweet-homegrown,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,True,124,sauce:a-m-braswell-jr|hot|sauce:ala-orden|hot|sauce:always-save|hot|sauce:antonio-sanchez-salazar|hot|sauce:best-choice|hot,single_source:off,0,,,v1
sauce:honest-goodness|organic-paste-chilli,honest-goodness,Honest & Goodness,organic-paste-chilli,Organic Paste Chilli,,09339944012369,,,retail_listing,http://world-en.openfoodfacts.org/product/9339944012369/organic-paste-chilli-honest-goodness,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:honey-ridge-farms|honey-grilling-sauce-hot,honey-ridge-farms,Honey Ridge Farms,honey-grilling-sauce-hot,"honey grilling sauce, hot",,00182783000351,,,retail_listing,http://world-en.openfoodfacts.org/product/0182783000351/honey-ridge-farms-honey-grilling-sauce-hot,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:honey-smoked-fish|hot-honey-smoked-salmon,honey-smoked-fish,Honey Smoked Fish Co.,hot-honey-smoked-salmon,Hot Honey Smoked Salmon,,00660646001504,,,retail_listing,http://world-en.openfoodfacts.org/product/0660646001504/hot-honey-smoked-salmon-honey-smoked-fish-co,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:hook-arrow|blueberry-ghost-pepper,hook-arrow,Hook & Arrow,blueberry-ghost-pepper,"Blueberry, Ghost Pepper",,,,,retail_listing,https://heatonist.com/products/blueberry-ghost-pepper-hook-arrow,12.00,USD,https://heatonist.com/products/blueberry-ghost-pepper-hook-arrow,True,heatonist.com,2026-09-19T11:09:45.470554Z,2026-09-19T14:01:06.545048Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,shopify,1,2_longtail,,False,0,,single_source:shopify,0,,,v1
sauce:hooters|wing-sauce-hot,hooters,Hooters,wing-sauce-hot,"wing sauce, hot",,00733286000036,,,retail_listing,http://world-en.openfoodfacts.org/product/0733286000036/hooters-wing-sauce-hot,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:hooters|wing,hooters,Hooters,wing,Wing sauce,,00733286000029,,,retail_listing,http://world-en.openfoodfacts.org/product/0733286000029/wing-sauce-hooters,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,True,26,sauce:ahold|wing|sauce:bella-s|wing|sauce:best-choice|wing|sauce:chestnut-hill|wing|sauce:chica-bella|wing,single_source:off,0,,,v1
sauce:horizon-marketing|habanero-pineapple-super-condiment,horizon-marketing,Horizon Marketing Inc.,habanero-pineapple-super-condiment,Habanero pineapple super condiment,,00765857349978,,,retail_listing,http://world-en.openfoodfacts.org/product/0765857349978/habanero-pineapple-super-condiment-horizon-marketing-inc,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:hormel|shredded-cooked-chicken-with-chipotle,hormel,Hormel Foods Corporation,shredded-cooked-chicken-with-chipotle,Shredded Cooked Chicken With Chipotle Sauce,,00037600329453,,,retail_listing,http://world-en.openfoodfacts.org/product/0037600329453/shredded-cooked-chicken-with-chipotle-sauce-hormel-foods-corporation,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:hormel|tinga-de-pollo-white-meat-chicken-in-chipotle,hormel,Hormel Foods Corporation,tinga-de-pollo-white-meat-chicken-in-chipotle,"Tinga De Pollo, White Meat Chicken In Chipotle Sauce",,00037600233583,,,retail_listing,http://world-en.openfoodfacts.org/product/0037600233583/tinga-de-pollo-white-meat-chicken-in-chipotle-sauce-hormel-foods-corporation,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:hormel|coney-island-chili,hormel,Hormel,coney-island-chili,Coney Island chili sauce,,00037600881876,,,retail_listing,http://world-en.openfoodfacts.org/product/0037600881876/coney-island-chili-sauce-hormel,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:hormel|tamales-chicken-in-chili,hormel,Hormel,tamales-chicken-in-chili,Tamales Chicken In Chili Sauce,,00037600311281,,,retail_listing,http://world-en.openfoodfacts.org/product/0037600311281/tamales-chicken-in-chili-sauce-hormel,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:horseshoe|ghost-pepper,horseshoe,Horseshoe,ghost-pepper,Ghost Pepper Hot Sauce,,00853196003054,,,retail_listing,http://world-en.openfoodfacts.org/product/0853196003054/ghost-pepper-hot-sauce-horseshoe,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,True,7,sauce:dave-s-gourmet|ghost-pepper|sauce:elijah-s-xtreme|ghost-pepper|sauce:formosa|ghost-pepper|sauce:melinda-s|ghost-pepper|sauce:palo-alto-firefighters|ghost-pepper,single_source:off,0,,,v1
sauce:horsetooth|aloha-mr-hand-bbq-sauce-pineapple-habanero,horsetooth,Horsetooth Hot Sauce,aloha-mr-hand-bbq-sauce-pineapple-habanero,"aloha mr. hand bbq sauce, pineapple, habanero",,00857592004066,,,retail_listing,http://world-en.openfoodfacts.org/product/0857592004066/horsetooth-hot-sauce-aloha-mr-hand-bbq-sauce-pineapple-habanero,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:horsetooth|hot-mess-bbq,horsetooth,Horsetooth Hot Sauce,hot-mess-bbq,hot mess bbq sauce,,00857592004073,,,retail_listing,http://world-en.openfoodfacts.org/product/0857592004073/horsetooth-hot-sauce-hot-mess-bbq-sauce,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:hoss-soss|guajillo,hoss-soss,Hoss Soss,guajillo,Guajillo,,,,,unknown,https://crafthotsauce.com/products/hoss-soss-guajillo,9.00,USD,https://crafthotsauce.com/products/hoss-soss-guajillo,False,crafthotsauce.com,2026-09-19T13:52:25.427841Z,2026-09-19T14:01:06.545048Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,shopify,1,2_longtail,,False,0,,single_source:shopify,0,,,v1
sauce:hot-boi-chili-oil|garlic-crunch,hot-boi-chili-oil,Hot Boi Chili Oil,garlic-crunch,Garlic Crunch,,00197644601684,,,retail_listing,http://world-en.openfoodfacts.org/product/0197644601684/hot-boi-chili-oil-garlic-crunch,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:hot-boi-chill-oil|hot-boi-chili-oil-fire-garlic-crunch,hot-boi-chill-oil,Hot Boi Chill Oil,hot-boi-chili-oil-fire-garlic-crunch,Hot Boi Chili Oil Fire Garlic Crunch,,00197644358694,,,retail_listing,http://world-en.openfoodfacts.org/product/0197644358694/hot-boi-chili-oil-fire-garlic-crunch-hot-boi-chill-oil,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:hot-chili|sriracha,hot-chili,Hot Chili Sauce,sriracha,Sriracha,,00874277871867,,,retail_listing,http://world-en.openfoodfacts.org/product/0874277871867/sriracha-hot-chili-sauce,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,True,49,sauce:24vegan|sriracha|sauce:505-southwestern|sriracha|sauce:a-taste-of-thai|sriracha|sauce:a1|sriracha|sauce:ahold-usa|sriracha,single_source:off,0,,,v1
sauce:hot-delight|hot-madame,hot-delight,Hot Delight,hot-madame,Hot Madame Hot Sauce,,09504000334079,,,retail_listing,http://world-en.openfoodfacts.org/product/9504000334079/hot-madame-hot-sauce-hot-delight,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:hot-drops|frique-pique,hot-drops,Hot Drops,frique-pique,Friqué Piqué,,,,,retail_listing,https://heathotsauce.com/products/hot-drops-frique-pique,10.99,USD,https://heathotsauce.com/products/hot-drops-frique-pique,True,heathotsauce.com,2026-09-19T13:52:25.427841Z,2026-09-19T14:01:06.545048Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,shopify,1,2_longtail,,False,0,,single_source:shopify,0,,,v1
sauce:hot-drops|jala-pasilla,hot-drops,Hot Drops,jala-pasilla,Jala Pasilla,,,,,retail_listing,https://heathotsauce.com/products/hot-drops-jala-pasilla,10.99,USD,https://heathotsauce.com/products/hot-drops-jala-pasilla,True,heathotsauce.com,2026-09-19T13:52:25.427841Z,2026-09-19T14:01:06.545048Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,shopify,1,2_longtail,,False,0,,single_source:shopify,0,,,v1
sauce:hot-drops|not,hot-drops,Hot Drops,not,Not Sauce,,,,,retail_listing,https://heathotsauce.com/products/hot-drops-not-sauce,10.99,USD,https://heathotsauce.com/products/hot-drops-not-sauce,True,heathotsauce.com,2026-09-19T13:52:25.427841Z,2026-09-19T14:01:06.545048Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,shopify,1,2_longtail,,False,0,,single_source:shopify,0,,,v1
sauce:hot-hot|hot,hot-hot,Hot Hot,hot,Hot Sauce,,00860437001809,,,retail_listing,http://world-en.openfoodfacts.org/product/0860437001809/hot-hot-hot-sauce,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,True,124,sauce:a-m-braswell-jr|hot|sauce:ala-orden|hot|sauce:always-save|hot|sauce:antonio-sanchez-salazar|hot|sauce:best-choice|hot,single_source:off,0,,,v1
sauce:hot-jawn|chili,hot-jawn,Hot Jawn,chili,Chili Sauce,,00195893797066,,,retail_listing,http://world-en.openfoodfacts.org/product/0195893797066/chili-sauce-hot-jawn,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,True,42,sauce:ahold-usa|chili|sauce:amazon-fresh|chili|sauce:ba-nam-cali|chili|sauce:badia|chili|sauce:bandar|chili,single_source:off,0,,,v1
sauce:hot-jiang|chili-oil,hot-jiang,Hot Jiang,chili-oil,Chili Oil,,00860009851313,,,retail_listing,http://world-en.openfoodfacts.org/product/0860009851313/hot-jiang-chili-oil,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,True,8,sauce:allied-old-english|chili-oil|sauce:american-roland|chili-oil|sauce:boon|chili-oil|sauce:duck-king|chili-oil|sauce:family-pet|chili-oil,single_source:off,0,,,v1
sauce:hot-line|red-hatch-and-habanero,hot-line,Hot Line,red-hatch-and-habanero,Red Hatch And Habanero Hot Sauce,,00856682005044,,,retail_listing,http://world-en.openfoodfacts.org/product/0856682005044/red-hatch-and-habanero-hot-sauce-hot-line,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:hot-line|roasted-garlic-and-hatch-habanero,hot-line,Hot Line,roasted-garlic-and-hatch-habanero,Roasted Garlic And Hatch Habanero Hot Sauce,,00856682005051,,,retail_listing,http://world-en.openfoodfacts.org/product/0856682005051/roasted-garlic-and-hatch-habanero-hot-sauce-hot-line,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:hot-n-saucy|carrot-chipotle,hot-n-saucy,Hot N Saucy,carrot-chipotle,Carrot & Chipotle Hot Sauce,,00860004594055,,,retail_listing,http://world-en.openfoodfacts.org/product/0860004594055/carrot-chipotle-hot-sauce-hot-n-saucy,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:hot-n-saucy|sweet-potato-n-habanero,hot-n-saucy,Hot N Saucy,sweet-potato-n-habanero,Sweet Potato N Habanero Hot Sauce,,00860004594024,,,retail_listing,http://world-en.openfoodfacts.org/product/0860004594024/sweet-potato-n-habanero-hot-sauce-hot-n-saucy,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:hot-n-saucy|black-garlic-n-peri-peri,hot-n-saucy,Hot N Saucy,black-garlic-n-peri-peri,Black Garlic N Peri Peri,,,,,unknown,https://heathotsauce.com/products/black-garlic-n-peri-peri,9.99,USD,https://heathotsauce.com/products/black-garlic-n-peri-peri,False,heathotsauce.com,2026-09-19T13:52:25.427841Z,2026-09-19T14:01:06.545048Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,shopify,1,2_longtail,,False,0,,single_source:shopify,0,,,v1
sauce:hot-ones|hot-ones-the-classic-trio,hot-ones,Hot Ones Hot Sauce,hot-ones-the-classic-trio,Hot Ones The Classic Trio,,,,,retail_listing,https://heatonist.com/products/hot-ones-classic-trio-hot-ones-hot-sauce,27.00,USD,https://heatonist.com/products/hot-ones-classic-trio-hot-ones-hot-sauce,True,heatonist.com,2026-09-19T11:09:45.470554Z,2026-09-19T14:01:06.545048Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,shopify,1,2_longtail,,False,0,,single_source:shopify,0,,,v1
sauce:hot-ones|hot-ones-trio-pack-original,hot-ones,Hot Ones Hot Sauce,hot-ones-trio-pack-original,Hot Ones Trio Pack - Original,,,,,retail_listing,https://heatonist.com/products/hot-ones-hot-sauce-original-trio-pack,42.00,USD,https://heatonist.com/products/hot-ones-hot-sauce-original-trio-pack,True,heatonist.com,2026-09-19T11:09:45.470554Z,2026-09-19T14:01:06.545048Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,shopify,1,2_longtail,,False,0,,single_source:shopify,0,,,v1
sauce:hot-ones|hot-ones-jr-trio-pack,hot-ones,Hot Ones Hot Sauce,hot-ones-jr-trio-pack,Hot Ones Jr. Trio Pack,,,,,retail_listing,https://heatonist.com/products/hot-ones-jr-hot-sauce-trio-pack,20.00,USD,https://heatonist.com/products/hot-ones-jr-hot-sauce-trio-pack,True,heatonist.com,2026-09-19T11:09:45.470554Z,2026-09-19T14:01:06.545048Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,shopify,1,2_longtail,,False,0,,single_source:shopify,0,,,v1
